latitude,longitude,elevation
41.33282588607595,-106.29288598734176,3238.283935546875
41.33282588607595,-106.29212649367088,3238.31689453125
41.33282588607595,-106.291367,3238.35595703125
41.333585379746836,-106.351367,3155.6748046875
41.333585379746836,-106.35060750632911,3159.04150390625
41.333585379746836,-106.34984801265823,3166.453857421875
41.333585379746836,-106.34908851898734,3181.288330078125
41.333585379746836,-106.34832902531645,3191.65576171875
41.333585379746836,-106.34756953164556,3198.834228515625
41.333585379746836,-106.34681003797468,3204.33447265625
41.333585379746836,-106.3460505443038,3208.98876953125
41.333585379746836,-106.34529105063291,3214.625244140625
41.333585379746836,-106.34453155696202,3226.996337890625
41.333585379746836,-106.34377206329114,3238.388916015625
41.333585379746836,-106.34301256962024,3257.640625
41.333585379746836,-106.34225307594936,3271.52490234375
41.333585379746836,-106.34149358227847,3282.29345703125
41.333585379746836,-106.34073408860759,3295.0078125
41.333585379746836,-106.3399745949367,3305.338134765625
41.333585379746836,-106.33921510126582,3313.80126953125
41.333585379746836,-106.33845560759494,3323.13232421875
41.333585379746836,-106.33769611392404,3329.15576171875
41.333585379746836,-106.33693662025316,3335.911865234375
41.333585379746836,-106.33617712658227,3341.64697265625
41.333585379746836,-106.33541763291139,3355.169677734375
41.333585379746836,-106.3346581392405,3347.7841796875
41.333585379746836,-106.33389864556962,3344.313232421875
41.333585379746836,-106.33313915189873,3341.42236328125
41.333585379746836,-106.33237965822784,3338.833251953125
41.333585379746836,-106.33162016455695,3340.94677734375
41.333585379746836,-106.33086067088607,3345.961181640625
41.333585379746836,-106.33010117721518,3350.022216796875
41.333585379746836,-106.3293416835443,3300.34423828125
41.333585379746836,-106.32858218987342,3245.266845703125
41.333585379746836,-106.32782269620253,3214.23095703125
41.333585379746836,-106.32706320253165,3201.64111328125
41.333585379746836,-106.32630370886075,3199.396484375
41.333585379746836,-106.32554421518986,3198.880126953125
41.333585379746836,-106.32478472151898,3198.661376953125
41.333585379746836,-106.3240252278481,3198.92529296875
41.333585379746836,-106.32326573417721,3212.931396484375
41.333585379746836,-106.32250624050633,3221.775634765625
41.333585379746836,-106.32174674683544,3217.397216796875
41.333585379746836,-106.32098725316455,3207.08154296875
41.333585379746836,-106.32022775949366,3195.19189453125
41.333585379746836,-106.31946826582278,3186.98193359375
41.333585379746836,-106.3187087721519,3170.853759765625
41.333585379746836,-106.31794927848101,3155.216064453125
41.333585379746836,-106.31718978481013,3146.24169921875
41.333585379746836,-106.31643029113924,3142.30419921875
41.333585379746836,-106.31567079746834,3140.523681640625
41.333585379746836,-106.31491130379746,3131.296142578125
41.333585379746836,-106.31415181012657,3140.767822265625
41.333585379746836,-106.31339231645569,3158.626708984375
41.333585379746836,-106.3126328227848,3180.960205078125
41.333585379746836,-106.31187332911392,3199.0966796875
41.333585379746836,-106.31111383544304,3218.790771484375
41.333585379746836,-106.31035434177215,3225.17626953125
41.333585379746836,-106.30959484810126,3230.892333984375
41.333585379746836,-106.30883535443037,3228.37451171875
41.333585379746836,-106.30807586075949,3217.952880859375
41.333585379746836,-106.3073163670886,3220.616943359375
41.333585379746836,-106.30655687341772,3220.178466796875
41.333585379746836,-106.30579737974683,3210.539794921875
41.333585379746836,-106.30503788607595,3208.52685546875
41.333585379746836,-106.30427839240505,3207.967529296875
41.333585379746836,-106.30351889873417,3216.770263671875
41.333585379746836,-106.30275940506328,3231.3017578125
41.333585379746836,-106.3019999113924,3227.1767578125
41.333585379746836,-106.30124041772152,3229.74658203125
41.333585379746836,-106.30048092405063,3235.539794921875
41.333585379746836,-106.29972143037975,3234.8427734375
41.333585379746836,-106.29896193670885,3230.81298828125
41.333585379746836,-106.29820244303797,3233.087158203125
41.333585379746836,-106.29744294936708,3239.69677734375
41.333585379746836,-106.2966834556962,3242.63623046875
41.333585379746836,-106.29592396202531,3241.6259765625
41.333585379746836,-106.29516446835443,3241.05126953125
41.333585379746836,-106.29440497468354,3240.830322265625
41.333585379746836,-106.29364548101265,3240.339111328125
41.333585379746836,-106.29288598734176,3240.417724609375
41.333585379746836,-106.29212649367088,3240.679931640625
41.333585379746836,-106.291367,3239.18115234375
41.33434487341773,-106.351367,3161.381103515625
41.33434487341773,-106.35060750632911,3166.253662109375
41.33434487341773,-106.34984801265823,3166.885009765625
41.33434487341773,-106.34908851898734,3186.587890625
41.33434487341773,-106.34832902531645,3203.83544921875
41.33434487341773,-106.34756953164556,3209.515625
41.33434487341773,-106.34681003797468,3214.597412109375
41.33434487341773,-106.3460505443038,3220.333740234375
41.33434487341773,-106.34529105063291,3226.181884765625
41.33434487341773,-106.34453155696202,3228.533447265625
41.33434487341773,-106.34377206329114,3234.2392578125
41.33434487341773,-106.34301256962024,3244.185791015625
41.33434487341773,-106.34225307594936,3260.156982421875
41.33434487341773,-106.34149358227847,3272.552734375
41.33434487341773,-106.34073408860759,3285.303466796875
41.33434487341773,-106.3399745949367,3303.37841796875
41.33434487341773,-106.33921510126582,3316.15185546875
41.33434487341773,-106.33845560759494,3325.77783203125
41.33434487341773,-106.33769611392404,3334.732666015625
41.33434487341773,-106.33693662025316,3342.95849609375
41.33434487341773,-106.33617712658227,3350.837158203125
41.33434487341773,-106.33541763291139,3359.496826171875
41.33434487341773,-106.3346581392405,3369.861328125
41.33434487341773,-106.33389864556962,3365.813720703125
41.33434487341773,-106.33313915189873,3363.629638671875
41.33434487341773,-106.33237965822784,3351.000732421875
41.33434487341773,-106.33162016455695,3356.678466796875
41.33434487341773,-106.33086067088607,3363.650634765625
41.33434487341773,-106.33010117721518,3370.385498046875
41.33434487341773,-106.3293416835443,3325.125
41.33434487341773,-106.32858218987342,3265.829833984375
41.33434487341773,-106.32782269620253,3225.349853515625
41.33434487341773,-106.32706320253165,3201.66455078125
41.33434487341773,-106.32630370886075,3199.617431640625
41.33434487341773,-106.32554421518986,3198.878662109375
41.33434487341773,-106.32478472151898,3198.625
41.33434487341773,-106.3240252278481,3198.5966796875
41.33434487341773,-106.32326573417721,3207.363525390625
41.33434487341773,-106.32250624050633,3215.54052734375
41.33434487341773,-106.32174674683544,3212.87158203125
41.33434487341773,-106.32098725316455,3207.359375
41.33434487341773,-106.32022775949366,3207.1396484375
41.33434487341773,-106.31946826582278,3192.52587890625
41.33434487341773,-106.3187087721519,3180.387939453125
41.33434487341773,-106.31794927848101,3173.8173828125
41.33434487341773,-106.31718978481013,3164.859619140625
41.33434487341773,-106.31643029113924,3155.795654296875
41.33434487341773,-106.31567079746834,3151.232421875
41.33434487341773,-106.31491130379746,3157.599609375
41.33434487341773,-106.31415181012657,3163.529052734375
41.33434487341773,-106.31339231645569,3155.265869140625
41.33434487341773,-106.3126328227848,3178.51904296875
41.33434487341773,-106.31187332911392,3201.93212890625
41.33434487341773,-106.31111383544304,3223.61474609375
41.33434487341773,-106.31035434177215,3234.21142578125
41.33434487341773,-106.30959484810126,3242.992919921875
41.33434487341773,-106.30883535443037,3239.023193359375
41.33434487341773,-106.30807586075949,3225.890625
41.33434487341773,-106.3073163670886,3225.06640625
41.33434487341773,-106.30655687341772,3224.102294921875
41.33434487341773,-106.30579737974683,3223.9453125
41.33434487341773,-106.30503788607595,3223.179443359375
41.33434487341773,-106.30427839240505,3221.093505859375
41.33434487341773,-106.30351889873417,3228.22314453125
41.33434487341773,-106.30275940506328,3234.54296875
41.33434487341773,-106.3019999113924,3229.954833984375
41.33434487341773,-106.30124041772152,3237.68115234375
41.33434487341773,-106.30048092405063,3243.581787109375
41.33434487341773,-106.29972143037975,3243.451171875
41.33434487341773,-106.29896193670885,3242.826416015625
41.33434487341773,-106.29820244303797,3239.58984375
41.33434487341773,-106.29744294936708,3241.52099609375
41.33434487341773,-106.2966834556962,3246.1513671875
41.33434487341773,-106.29592396202531,3246.07275390625
41.33434487341773,-106.29516446835443,3244.005615234375
41.33434487341773,-106.29440497468354,3243.333740234375
41.33434487341773,-106.29364548101265,3242.463134765625
41.33434487341773,-106.29288598734176,3242.757080078125
41.33434487341773,-106.29212649367088,3243.224853515625
41.33434487341773,-106.291367,3242.915771484375
41.33510436708861,-106.351367,3175.89990234375
41.33510436708861,-106.35060750632911,3180.98193359375
41.33510436708861,-106.34984801265823,3174.86181640625
41.33510436708861,-106.34908851898734,3182.456298828125
41.33510436708861,-106.34832902531645,3193.2421875
41.33510436708861,-106.34756953164556,3204.0107421875
41.33510436708861,-106.34681003797468,3219.106201171875
41.33510436708861,-106.3460505443038,3230.0419921875
41.33510436708861,-106.34529105063291,3237.6328125
41.33510436708861,-106.34453155696202,3238.395751953125
41.33510436708861,-106.34377206329114,3245.24951171875
41.33510436708861,-106.34301256962024,3252.987548828125
41.33510436708861,-106.34225307594936,3262.592041015625
41.33510436708861,-106.34149358227847,3277.47021484375
41.33510436708861,-106.34073408860759,3287.847900390625
41.33510436708861,-106.3399745949367,3301.275390625
41.33510436708861,-106.33921510126582,3315.25927734375
41.33510436708861,-106.33845560759494,3327.056396484375
41.33510436708861,-106.33769611392404,3338.4072265625
41.33510436708861,-106.33693662025316,3348.422607421875
41.33510436708861,-106.33617712658227,3357.7529296875
41.33510436708861,-106.33541763291139,3365.12890625
41.33510436708861,-106.3346581392405,3372.4658203125
41.33510436708861,-106.33389864556962,3379.046630859375
41.33510436708861,-106.33313915189873,3379.846435546875
41.33510436708861,-106.33237965822784,3382.294677734375
41.33510436708861,-106.33162016455695,3381.518798828125
41.33510436708861,-106.33086067088607,3381.826416015625
41.33510436708861,-106.33010117721518,3378.843017578125
41.33510436708861,-106.3293416835443,3325.532470703125
41.33510436708861,-106.32858218987342,3270.859619140625
41.33510436708861,-106.32782269620253,3238.53173828125
41.33510436708861,-106.32706320253165,3209.76025390625
41.33510436708861,-106.32630370886075,3198.075439453125
41.33510436708861,-106.32554421518986,3197.63720703125
41.33510436708861,-106.32478472151898,3198.029052734375
41.33510436708861,-106.3240252278481,3198.649169921875
41.33510436708861,-106.32326573417721,3202.07470703125
41.33510436708861,-106.32250624050633,3204.257568359375
41.33510436708861,-106.32174674683544,3206.441162109375
41.33510436708861,-106.32098725316455,3207.89111328125
41.33510436708861,-106.32022775949366,3208.637451171875
41.33510436708861,-106.31946826582278,3203.90869140625
41.33510436708861,-106.3187087721519,3201.16748046875
41.33510436708861,-106.31794927848101,3207.450439453125
41.33510436708861,-106.31718978481013,3196.1513671875
41.33510436708861,-106.31643029113924,3178.951171875
41.33510436708861,-106.31567079746834,3177.3369140625
41.33510436708861,-106.31491130379746,3178.162109375
41.33510436708861,-106.31415181012657,3174.1162109375
41.33510436708861,-106.31339231645569,3161.06103515625
41.33510436708861,-106.3126328227848,3172.914306640625
41.33510436708861,-106.31187332911392,3198.793701171875
41.33510436708861,-106.31111383544304,3219.22216796875
41.33510436708861,-106.31035434177215,3232.96826171875
41.33510436708861,-106.30959484810126,3249.89697265625
41.33510436708861,-106.30883535443037,3245.594482421875
41.33510436708861,-106.30807586075949,3235.0693359375
41.33510436708861,-106.3073163670886,3228.3349609375
41.33510436708861,-106.30655687341772,3226.84423828125
41.33510436708861,-106.30579737974683,3230.208251953125
41.33510436708861,-106.30503788607595,3232.2646484375
41.33510436708861,-106.30427839240505,3234.5439453125
41.33510436708861,-106.30351889873417,3233.29248046875
41.33510436708861,-106.30275940506328,3231.571044921875
41.33510436708861,-106.3019999113924,3238.6982421875
41.33510436708861,-106.30124041772152,3243.048095703125
41.33510436708861,-106.30048092405063,3251.254150390625
41.33510436708861,-106.29972143037975,3252.398681640625
41.33510436708861,-106.29896193670885,3251.55859375
41.33510436708861,-106.29820244303797,3250.9833984375
41.33510436708861,-106.29744294936708,3248.10205078125
41.33510436708861,-106.2966834556962,3247.1484375
41.33510436708861,-106.29592396202531,3248.90771484375
41.33510436708861,-106.29516446835443,3248.099365234375
41.33510436708861,-106.29440497468354,3247.316650390625
41.33510436708861,-106.29364548101265,3246.503173828125
41.33510436708861,-106.29288598734176,3248.024169921875
41.33510436708861,-106.29212649367088,3248.250244140625
41.33510436708861,-106.291367,3245.942138671875
41.335863860759495,-106.351367,3194.67578125
41.335863860759495,-106.35060750632911,3195.8359375
41.335863860759495,-106.34984801265823,3191.3291015625
41.335863860759495,-106.34908851898734,3189.56640625
41.335863860759495,-106.34832902531645,3201.59716796875
41.335863860759495,-106.34756953164556,3201.96240234375
41.335863860759495,-106.34681003797468,3213.0009765625
41.335863860759495,-106.3460505443038,3225.170654296875
41.335863860759495,-106.34529105063291,3239.465576171875
41.335863860759495,-106.34453155696202,3246.379638671875
41.335863860759495,-106.34377206329114,3256.139892578125
41.335863860759495,-106.34301256962024,3266.026611328125
41.335863860759495,-106.34225307594936,3274.11328125
41.335863860759495,-106.34149358227847,3281.903076171875
41.335863860759495,-106.34073408860759,3302.02783203125
41.335863860759495,-106.3399745949367,3316.910400390625
41.335863860759495,-106.33921510126582,3330.465576171875
41.335863860759495,-106.33845560759494,3340.74267578125
41.335863860759495,-106.33769611392404,3349.706298828125
41.335863860759495,-106.33693662025316,3357.226318359375
41.335863860759495,-106.33617712658227,3365.425537109375
41.335863860759495,-106.33541763291139,3375.5302734375
41.335863860759495,-106.3346581392405,3385.443115234375
41.335863860759495,-106.33389864556962,3399.4091796875
41.335863860759495,-106.33313915189873,3409.233154296875
41.335863860759495,-106.33237965822784,3412.71044921875
41.335863860759495,-106.33162016455695,3416.707763671875
41.335863860759495,-106.33086067088607,3416.30859375
41.335863860759495,-106.33010117721518,3375.35107421875
41.335863860759495,-106.3293416835443,3324.32470703125
41.335863860759495,-106.32858218987342,3271.7119140625
41.335863860759495,-106.32782269620253,3241.562744140625
41.335863860759495,-106.32706320253165,3215.868896484375
41.335863860759495,-106.32630370886075,3196.214599609375
41.335863860759495,-106.32554421518986,3197.462158203125
41.335863860759495,-106.32478472151898,3196.971923828125
41.335863860759495,-106.3240252278481,3196.688232421875
41.335863860759495,-106.32326573417721,3199.675048828125
41.335863860759495,-106.32250624050633,3199.31103515625
41.335863860759495,-106.32174674683544,3199.6494140625
41.335863860759495,-106.32098725316455,3206.34521484375
41.335863860759495,-106.32022775949366,3206.431640625
41.335863860759495,-106.31946826582278,3207.99853515625
41.335863860759495,-106.3187087721519,3210.748291015625
41.335863860759495,-106.31794927848101,3213.439697265625
41.335863860759495,-106.31718978481013,3214.437744140625
41.335863860759495,-106.31643029113924,3210.90478515625
41.335863860759495,-106.31567079746834,3204.500244140625
41.335863860759495,-106.31491130379746,3203.046630859375
41.335863860759495,-106.31415181012657,3188.11962890625
41.335863860759495,-106.31339231645569,3168.945068359375
41.335863860759495,-106.3126328227848,3164.294677734375
41.335863860759495,-106.31187332911392,3190.807373046875
41.335863860759495,-106.31111383544304,3216.90673828125
41.335863860759495,-106.31035434177215,3231.1796875
41.335863860759495,-106.30959484810126,3249.1796875
41.335863860759495,-106.30883535443037,3249.501953125
41.335863860759495,-106.30807586075949,3242.210693359375
41.335863860759495,-106.3073163670886,3235.73095703125
41.335863860759495,-106.30655687341772,3233.02099609375
41.335863860759495,-106.30579737974683,3232.65625
41.335863860759495,-106.30503788607595,3236.0791015625
41.335863860759495,-106.30427839240505,3240.166259765625
41.335863860759495,-106.30351889873417,3243.397216796875
41.335863860759495,-106.30275940506328,3244.2021484375
41.335863860759495,-106.3019999113924,3249.521240234375
41.335863860759495,-106.30124041772152,3246.287109375
41.335863860759495,-106.30048092405063,3250.5732421875
41.335863860759495,-106.29972143037975,3253.521484375
41.335863860759495,-106.29896193670885,3257.087158203125
41.335863860759495,-106.29820244303797,3255.4853515625
41.335863860759495,-106.29744294936708,3254.8984375
41.335863860759495,-106.2966834556962,3253.263427734375
41.335863860759495,-106.29592396202531,3251.191162109375
41.335863860759495,-106.29516446835443,3252.1806640625
41.335863860759495,-106.29440497468354,3250.93212890625
41.335863860759495,-106.29364548101265,3251.098876953125
41.335863860759495,-106.29288598734176,3252.138671875
41.335863860759495,-106.29212649367088,3252.493896484375
41.335863860759495,-106.291367,3251.097900390625
41.33662335443038,-106.351367,3181.91845703125
41.33662335443038,-106.35060750632911,3192.152099609375
41.33662335443038,-106.34984801265823,3188.862060546875
41.33662335443038,-106.34908851898734,3199.5791015625
41.33662335443038,-106.34832902531645,3209.708740234375
41.33662335443038,-106.34756953164556,3213.87744140625
41.33662335443038,-106.34681003797468,3223.03125
41.33662335443038,-106.3460505443038,3231.33447265625
41.33662335443038,-106.34529105063291,3243.595458984375
41.33662335443038,-106.34453155696202,3250.7353515625
41.33662335443038,-106.34377206329114,3263.9912109375
41.33662335443038,-106.34301256962024,3274.2080078125
41.33662335443038,-106.34225307594936,3287.772216796875
41.33662335443038,-106.34149358227847,3297.27099609375
41.33662335443038,-106.34073408860759,3313.665283203125
41.33662335443038,-106.3399745949367,3329.331787109375
41.33662335443038,-106.33921510126582,3339.196044921875
41.33662335443038,-106.33845560759494,3349.6015625
41.33662335443038,-106.33769611392404,3362.04443359375
41.33662335443038,-106.33693662025316,3372.8974609375
41.33662335443038,-106.33617712658227,3378.332763671875
41.33662335443038,-106.33541763291139,3389.33251953125
41.33662335443038,-106.3346581392405,3405.572021484375
41.33662335443038,-106.33389864556962,3425.450927734375
41.33662335443038,-106.33313915189873,3444.149658203125
41.33662335443038,-106.33237965822784,3444.500244140625
41.33662335443038,-106.33162016455695,3447.75244140625
41.33662335443038,-106.33086067088607,3450.0908203125
41.33662335443038,-106.33010117721518,3445.52783203125
41.33662335443038,-106.3293416835443,3363.177001953125
41.33662335443038,-106.32858218987342,3286.218505859375
41.33662335443038,-106.32782269620253,3255.458251953125
41.33662335443038,-106.32706320253165,3226.71533203125
41.33662335443038,-106.32630370886075,3201.341552734375
41.33662335443038,-106.32554421518986,3201.143310546875
41.33662335443038,-106.32478472151898,3208.841064453125
41.33662335443038,-106.3240252278481,3205.51025390625
41.33662335443038,-106.32326573417721,3212.563232421875
41.33662335443038,-106.32250624050633,3203.16943359375
41.33662335443038,-106.32174674683544,3216.813232421875
41.33662335443038,-106.32098725316455,3226.95458984375
41.33662335443038,-106.32022775949366,3218.969482421875
41.33662335443038,-106.31946826582278,3214.352294921875
41.33662335443038,-106.3187087721519,3211.15625
41.33662335443038,-106.31794927848101,3208.51953125
41.33662335443038,-106.31718978481013,3217.16015625
41.33662335443038,-106.31643029113924,3223.907470703125
41.33662335443038,-106.31567079746834,3227.80419921875
41.33662335443038,-106.31491130379746,3218.3740234375
41.33662335443038,-106.31415181012657,3210.4384765625
41.33662335443038,-106.31339231645569,3193.292724609375
41.33662335443038,-106.3126328227848,3175.59521484375
41.33662335443038,-106.31187332911392,3178.46337890625
41.33662335443038,-106.31111383544304,3200.507080078125
41.33662335443038,-106.31035434177215,3216.4541015625
41.33662335443038,-106.30959484810126,3239.773193359375
41.33662335443038,-106.30883535443037,3244.451416015625
41.33662335443038,-106.30807586075949,3245.295166015625
41.33662335443038,-106.3073163670886,3243.4228515625
41.33662335443038,-106.30655687341772,3242.365478515625
41.33662335443038,-106.30579737974683,3243.599609375
41.33662335443038,-106.30503788607595,3240.6083984375
41.33662335443038,-106.30427839240505,3243.875732421875
41.33662335443038,-106.30351889873417,3256.574462890625
41.33662335443038,-106.30275940506328,3261.289794921875
41.33662335443038,-106.3019999113924,3260.046630859375
41.33662335443038,-106.30124041772152,3257.327880859375
41.33662335443038,-106.30048092405063,3249.81982421875
41.33662335443038,-106.29972143037975,3251.34228515625
41.33662335443038,-106.29896193670885,3255.728271484375
41.33662335443038,-106.29820244303797,3258.119873046875
41.33662335443038,-106.29744294936708,3256.344482421875
41.33662335443038,-106.2966834556962,3255.78955078125
41.33662335443038,-106.29592396202531,3252.7734375
41.33662335443038,-106.29516446835443,3252.2685546875
41.33662335443038,-106.29440497468354,3253.191162109375
41.33662335443038,-106.29364548101265,3253.023193359375
41.33662335443038,-106.29288598734176,3254.331298828125
41.33662335443038,-106.29212649367088,3255.1015625
41.33662335443038,-106.291367,3254.521484375
41.33738284810127,-106.351367,3194.343994140625
41.33738284810127,-106.35060750632911,3195.873046875
41.33738284810127,-106.34984801265823,3188.5615234375
41.33738284810127,-106.34908851898734,3207.283935546875
41.33738284810127,-106.34832902531645,3221.156494140625
41.33738284810127,-106.34756953164556,3228.36328125
41.33738284810127,-106.34681003797468,3236.2294921875
41.33738284810127,-106.3460505443038,3247.73095703125
41.33738284810127,-106.34529105063291,3252.423828125
41.33738284810127,-106.34453155696202,3261.095947265625
41.33738284810127,-106.34377206329114,3273.587890625
41.33738284810127,-106.34301256962024,3283.2333984375
41.33738284810127,-106.34225307594936,3293.682373046875
41.33738284810127,-106.34149358227847,3305.75830078125
41.33738284810127,-106.34073408860759,3317.436767578125
41.33738284810127,-106.3399745949367,3329.978759765625
41.33738284810127,-106.33921510126582,3343.79638671875
41.33738284810127,-106.33845560759494,3357.080810546875
41.33738284810127,-106.33769611392404,3371.05908203125
41.33738284810127,-106.33693662025316,3383.216796875
41.33738284810127,-106.33617712658227,3396.873046875
41.33738284810127,-106.33541763291139,3409.73779296875
41.33738284810127,-106.3346581392405,3426.367919921875
41.33738284810127,-106.33389864556962,3447.781494140625
41.33738284810127,-106.33313915189873,3463.747314453125
41.33738284810127,-106.33237965822784,3468.8974609375
41.33738284810127,-106.33162016455695,3469.884033203125
41.33738284810127,-106.33086067088607,3470.823974609375
41.33738284810127,-106.33010117721518,3484.73193359375
41.33738284810127,-106.3293416835443,3400.098876953125
41.33738284810127,-106.32858218987342,3310.40087890625
41.33738284810127,-106.32782269620253,3271.557861328125
41.33738284810127,-106.32706320253165,3235.06689453125
41.33738284810127,-106.32630370886075,3211.546142578125
41.33738284810127,-106.32554421518986,3207.70068359375
41.33738284810127,-106.32478472151898,3218.543212890625
41.33738284810127,-106.3240252278481,3222.131591796875
41.33738284810127,-106.32326573417721,3221.970947265625
41.33738284810127,-106.32250624050633,3219.355224609375
41.33738284810127,-106.32174674683544,3215.971435546875
41.33738284810127,-106.32098725316455,3212.332763671875
41.33738284810127,-106.32022775949366,3215.571533203125
41.33738284810127,-106.31946826582278,3216.4736328125
41.33738284810127,-106.3187087721519,3216.507080078125
41.33738284810127,-106.31794927848101,3212.046630859375
41.33738284810127,-106.31718978481013,3214.4609375
41.33738284810127,-106.31643029113924,3220.06005859375
41.33738284810127,-106.31567079746834,3236.398193359375
41.33738284810127,-106.31491130379746,3235.32421875
41.33738284810127,-106.31415181012657,3223.047607421875
41.33738284810127,-106.31339231645569,3204.283447265625
41.33738284810127,-106.3126328227848,3187.53759765625
41.33738284810127,-106.31187332911392,3184.361328125
41.33738284810127,-106.31111383544304,3190.56396484375
41.33738284810127,-106.31035434177215,3208.764892578125
41.33738284810127,-106.30959484810126,3230.9189453125
41.33738284810127,-106.30883535443037,3241.025390625
41.33738284810127,-106.30807586075949,3246.733154296875
41.33738284810127,-106.3073163670886,3247.481201171875
41.33738284810127,-106.30655687341772,3253.57861328125
41.33738284810127,-106.30579737974683,3256.58251953125
41.33738284810127,-106.30503788607595,3259.47509765625
41.33738284810127,-106.30427839240505,3260.42822265625
41.33738284810127,-106.30351889873417,3260.495361328125
41.33738284810127,-106.30275940506328,3274.549072265625
41.33738284810127,-106.3019999113924,3274.974365234375
41.33738284810127,-106.30124041772152,3269.38720703125
41.33738284810127,-106.30048092405063,3262.077880859375
41.33738284810127,-106.29972143037975,3261.87841796875
41.33738284810127,-106.29896193670885,3260.79736328125
41.33738284810127,-106.29820244303797,3258.18408203125
41.33738284810127,-106.29744294936708,3260.2822265625
41.33738284810127,-106.2966834556962,3259.970703125
41.33738284810127,-106.29592396202531,3261.78857421875
41.33738284810127,-106.29516446835443,3257.050537109375
41.33738284810127,-106.29440497468354,3256.634765625
41.33738284810127,-106.29364548101265,3255.1513671875
41.33738284810127,-106.29288598734176,3255.535400390625
41.33738284810127,-106.29212649367088,3254.4228515625
41.33738284810127,-106.291367,3253.972900390625
41.338142341772155,-106.351367,3210.935791015625
41.338142341772155,-106.35060750632911,3199.520751953125
41.338142341772155,-106.34984801265823,3196.64208984375
41.338142341772155,-106.34908851898734,3208.267333984375
41.338142341772155,-106.34832902531645,3227.072021484375
41.338142341772155,-106.34756953164556,3234.0791015625
41.338142341772155,-106.34681003797468,3249.295654296875
41.338142341772155,-106.3460505443038,3261.75146484375
41.338142341772155,-106.34529105063291,3270.4384765625
41.338142341772155,-106.34453155696202,3268.346923828125
41.338142341772155,-106.34377206329114,3284.46435546875
41.338142341772155,-106.34301256962024,3293.884521484375
41.338142341772155,-106.34225307594936,3305.679443359375
41.338142341772155,-106.34149358227847,3321.6494140625
41.338142341772155,-106.34073408860759,3334.22021484375
41.338142341772155,-106.3399745949367,3346.101318359375
41.338142341772155,-106.33921510126582,3356.345703125
41.338142341772155,-106.33845560759494,3366.799560546875
41.338142341772155,-106.33769611392404,3380.983154296875
41.338142341772155,-106.33693662025316,3395.1474609375
41.338142341772155,-106.33617712658227,3404.85302734375
41.338142341772155,-106.33541763291139,3417.322509765625
41.338142341772155,-106.3346581392405,3431.475341796875
41.338142341772155,-106.33389864556962,3452.852294921875
41.338142341772155,-106.33313915189873,3468.39990234375
41.338142341772155,-106.33237965822784,3475.923583984375
41.338142341772155,-106.33162016455695,3477.85986328125
41.338142341772155,-106.33086067088607,3483.44873046875
41.338142341772155,-106.33010117721518,3485.945068359375
41.338142341772155,-106.3293416835443,3438.231689453125
41.338142341772155,-106.32858218987342,3358.521240234375
41.338142341772155,-106.32782269620253,3289.818359375
41.338142341772155,-106.32706320253165,3264.885498046875
41.338142341772155,-106.32630370886075,3239.630615234375
41.338142341772155,-106.32554421518986,3239.04638671875
41.338142341772155,-106.32478472151898,3226.43017578125
41.338142341772155,-106.3240252278481,3228.3095703125
41.338142341772155,-106.32326573417721,3228.533935546875
41.338142341772155,-106.32250624050633,3222.234130859375
41.338142341772155,-106.32174674683544,3217.6015625
41.338142341772155,-106.32098725316455,3213.340576171875
41.338142341772155,-106.32022775949366,3214.3642578125
41.338142341772155,-106.31946826582278,3215.60205078125
41.338142341772155,-106.3187087721519,3214.810302734375
41.338142341772155,-106.31794927848101,3211.572509765625
41.338142341772155,-106.31718978481013,3215.62939453125
41.338142341772155,-106.31643029113924,3217.16552734375
41.338142341772155,-106.31567079746834,3223.2744140625
41.338142341772155,-106.31491130379746,3229.217041015625
41.338142341772155,-106.31415181012657,3223.5498046875
41.338142341772155,-106.31339231645569,3210.137939453125
41.338142341772155,-106.3126328227848,3203.268310546875
41.338142341772155,-106.31187332911392,3202.9951171875
41.338142341772155,-106.31111383544304,3201.544189453125
41.338142341772155,-106.31035434177215,3206.441162109375
41.338142341772155,-106.30959484810126,3231.8662109375
41.338142341772155,-106.30883535443037,3243.402587890625
41.338142341772155,-106.30807586075949,3255.108642578125
41.338142341772155,-106.3073163670886,3252.093017578125
41.338142341772155,-106.30655687341772,3249.516357421875
41.338142341772155,-106.30579737974683,3262.951904296875
41.338142341772155,-106.30503788607595,3271.18212890625
41.338142341772155,-106.30427839240505,3272.0498046875
41.338142341772155,-106.30351889873417,3268.9189453125
41.338142341772155,-106.30275940506328,3273.460205078125
41.338142341772155,-106.3019999113924,3281.999267578125
41.338142341772155,-106.30124041772152,3280.914306640625
41.338142341772155,-106.30048092405063,3278.19482421875
41.338142341772155,-106.29972143037975,3272.254638671875
41.338142341772155,-106.29896193670885,3268.496337890625
41.338142341772155,-106.29820244303797,3264.88525390625
41.338142341772155,-106.29744294936708,3268.531982421875
41.338142341772155,-106.2966834556962,3270.00537109375
41.338142341772155,-106.29592396202531,3271.677001953125
41.338142341772155,-106.29516446835443,3270.27978515625
41.338142341772155,-106.29440497468354,3262.975341796875
41.338142341772155,-106.29364548101265,3261.74365234375
41.338142341772155,-106.29288598734176,3258.072509765625
41.338142341772155,-106.29212649367088,3254.353271484375
41.338142341772155,-106.291367,3250.799560546875
41.33890183544304,-106.351367,3217.93359375
